Date,Currency,Mean,Buy,Sell
06/10/2010,SA RAND,11.7264,11.6921,11.7608
06/10/2010,KES/USHS,27.8628,27.7721,27.9535
06/10/2010,KES/TSHS,18.2923,18.2425,18.3422
06/10/2010,AE DIRHAM,21.9758,21.9525,21.9991
06/10/2010,CAN $,79.5918,79.4881,79.6955
06/10/2010,S FRANC,83.4539,83.3409,83.5669
06/10/2010,JPY(100),97.0676,96.9611,97.1741
06/10/2010,SW KRONER,12.0825,12.0606,12.1044
06/10/2010,NOR KRONER,13.7976,13.7789,13.8164
06/10/2010,DAN KRONER,14.9954,14.9785,15.0123
06/10/2010,IND RUPEE,1.8217,1.8197,1.8237
06/10/2010,HONGKONG $,10.4068,10.3954,10.4182
06/10/2010,SINGAPORE $,61.621,61.5291,61.7128
06/10/2010,SAUDI RIYAL,21.5232,21.5001,21.5462
06/10/2010,CHINESE YUAN,12.0621,12.0452,12.0791
06/10/2010,AUSTRALIAN $,78.4935,78.3923,78.5947
07/10/2010,US DOLLAR,80.63,80.5417,80.7183
07/10/2010,STG POUND,128.04,127.893,128.187
07/10/2010,EURO,112.293,112.164,112.421
07/10/2010,SA RAND,11.7646,11.7385,11.7908
07/10/2010,KES/USHS,27.8805,27.788,27.9731
07/10/2010,KES/TSHS,18.4237,18.3725,18.4749
07/10/2010,AE DIRHAM,21.9521,21.9274,21.9767
07/10/2010,CAN $,79.8121,79.7097,79.9146
07/10/2010,S FRANC,83.7928,83.6753,83.9102
07/10/2010,JPY(100),97.2828,97.1673,97.3983
07/10/2010,SW KRONER,12.0153,11.9982,12.0325
07/10/2010,NOR KRONER,13.9652,13.9461,13.9844
07/10/2010,DAN KRONER,15.0736,15.0542,15.0929
07/10/2010,IND RUPEE,1.8203,1.8183,1.8223
07/10/2010,HONGKONG $,10.3963,10.3846,10.408
07/10/2010,SINGAPORE $,61.6626,61.5668,61.7585
07/10/2010,SAUDI RIYAL,21.4999,21.4726,21.5272
07/10/2010,CHINESE YUAN,12.0523,12.0382,12.0664
07/10/2010,AUSTRALIAN $,79.3601,79.253,79.4672
08/10/2010,US DOLLAR,80.5369,80.455,80.6189
08/10/2010,STG POUND,127.746,127.614,127.879
08/10/2010,EURO,112.253,112.136,112.371
08/10/2010,SA RAND,11.6846,11.6463,11.7229
08/10/2010,KES/USHS,27.9376,27.8471,28.0281
08/10/2010,KES/TSHS,18.6747,18.6061,18.7434
08/10/2010,AE DIRHAM,21.9274,21.9044,21.9503
08/10/2010,CAN $,79.2312,79.1336,79.3287
08/10/2010,S FRANC,83.2746,83.1609,83.3883
08/10/2010,JPY(100),97.8264,97.7234,97.9293
08/10/2010,SW KRONER,12.0949,12.0796,12.1102
08/10/2010,NOR KRONER,13.8592,13.8403,13.878
08/10/2010,DAN KRONER,15.0581,15.0403,15.076
08/10/2010,IND RUPEE,1.8142,1.8121,1.8163
08/10/2010,HONGKONG $,10.3834,10.3722,10.3947
08/10/2010,SINGAPORE $,61.5491,61.463,61.6352
08/10/2010,SAUDI RIYAL,21.4751,21.4524,21.4978
08/10/2010,CHINESE YUAN,12.0702,12.0561,12.0843
08/10/2010,AUSTRALIAN $,79.0108,78.9183,79.1033
11/10/2010,US DOLLAR,80.5589,80.47,80.6478
11/10/2010,STG POUND,128.415,128.262,128.568
11/10/2010,EURO,112.571,112.438,112.704
11/10/2010,SA RAND,11.7755,11.7529,11.7981
11/10/2010,KES/USHS,27.93,27.8371,28.0229
11/10/2010,KES/TSHS,18.3531,18.3018,18.4044
11/10/2010,AE DIRHAM,21.9327,21.9079,21.9575
11/10/2010,CAN $,79.7482,79.6497,79.8467
11/10/2010,S FRANC,83.812,83.6974,83.9266
11/10/2010,JPY(100),98.2466,98.1162,98.3769
11/10/2010,SW KRONER,12.1499,12.1297,12.1701
11/10/2010,NOR KRONER,13.8816,13.8637,13.8994
11/10/2010,DAN KRONER,15.1067,15.0845,15.1289
11/10/2010,IND RUPEE,1.8184,1.8163,1.8206
11/10/2010,HONGKONG $,10.3848,10.3727,10.3969
11/10/2010,SINGAPORE $,61.7073,61.6156,61.7991
11/10/2010,SAUDI RIYAL,21.4844,21.4587,21.5101
11/10/2010,CHINESE YUAN,12.0771,12.0592,12.0949
11/10/2010,AUSTRALIAN $,79.427,79.3354,79.5187
12/10/2010,EURO,111.728,111.601,111.855
12/10/2010,SA RAND,11.7072,11.6768,11.7376
12/10/2010,KES/USHS,27.9619,27.903,28.0208
12/10/2010,KES/TSHS,18.6971,18.6227,18.7714
12/10/2010,AE DIRHAM,21.981,21.9581,22.0038
12/10/2010,CAN $,79.4425,79.3466,79.5384
12/10/2010,S FRANC,83.595,83.4882,83.7018
12/10/2010,JPY(100),98.5834,98.4335,98.7334
12/10/2010,SW KRONER,12.0463,12.0292,12.0633
12/10/2010,NOR KRONER,13.7448,13.7256,13.7639
12/10/2010,DAN KRONER,14.9734,14.956,14.9908
12/10/2010,IND RUPEE,1.8073,1.8053,1.8093
12/10/2010,HONGKONG $,10.4043,10.3932,10.4153
12/10/2010,SINGAPORE $,61.6486,61.5636,61.7337
12/10/2010,SAUDI RIYAL,21.5279,21.505,21.5508
12/10/2010,CHINESE YUAN,12.1,12.0871,12.113
12/10/2010,AUSTRALIAN $,79.0033,78.9042,79.1023
12/10/2010,US DOLLAR,80.735,80.6544,80.8156
12/10/2010,STG POUND,128.302,128.163,128.442
13/10/2010,US DOLLAR,80.7306,80.6472,80.8139
13/10/2010,STG POUND,127.844,127.697,127.99
13/10/2010,EURO,112.677,112.544,112.81
13/10/2010,SA RAND,11.7684,11.7307,11.8062
13/10/2010,KES/USHS,27.9882,27.916,28.0605
13/10/2010,KES/TSHS,18.6485,18.5983,18.6987
13/10/2010,AE DIRHAM,21.9798,21.9562,22.0034
13/10/2010,CAN $,80.0085,79.9058,80.1113
13/10/2010,S FRANC,84.468,84.3553,84.5808
13/10/2010,JPY(100),98.6278,98.4774,98.7781
13/10/2010,SW KRONER,12.1669,12.1499,12.1838
13/10/2010,NOR KRONER,13.8303,13.8112,13.8493
13/10/2010,DAN KRONER,15.0989,15.0819,15.1159
13/10/2010,IND RUPEE,1.8146,1.8121,1.817
13/10/2010,HONGKONG $,10.4029,10.3915,10.4143
13/10/2010,SINGAPORE $,61.853,61.7844,61.9216
13/10/2010,SAUDI RIYAL,21.5284,21.5025,21.5544
13/10/2010,CHINESE YUAN,12.0982,12.0847,12.1117
13/10/2010,AUSTRALIAN $,79.451,79.3488,79.5532
14/10/2010,US DOLLAR,80.5861,80.4972,80.675
14/10/2010,STG POUND,128.87,128.716,129.024
14/10/2010,EURO,113.493,113.348,113.638
14/10/2010,SA RAND,11.8673,11.8297,11.9049
14/10/2010,KES/USHS,28.0632,28.0012,28.1252
14/10/2010,KES/TSHS,18.6447,18.5931,18.6963
14/10/2010,AE DIRHAM,21.9401,21.9153,21.9649
14/10/2010,CAN $,80.618,80.5044,80.7316
14/10/2010,S FRANC,84.6765,84.5588,84.7943
14/10/2010,JPY(100),99.2006,99.0812,99.32
14/10/2010,SW KRONER,12.2994,12.2813,12.3175
14/10/2010,NOR KRONER,14.0562,14.0348,14.0776
14/10/2010,DAN KRONER,15.2278,15.2103,15.2453
14/10/2010,IND RUPEE,1.824,1.8216,1.8264
14/10/2010,HONGKONG $,10.3867,10.3746,10.3988
14/10/2010,SINGAPORE $,62.2912,62.1984,62.384
14/10/2010,SAUDI RIYAL,21.4894,21.4619,21.5168
14/10/2010,CHINESE YUAN,12.1165,12.1028,12.1301
14/10/2010,AUSTRALIAN $,80.4129,80.304,80.5217
15/10/2010,US DOLLAR,80.5047,80.4172,80.5922
15/10/2010,STG POUND,128.992,128.817,129.167
15/10/2010,EURO,113.244,113.088,113.4
15/10/2010,SA RAND,11.8205,11.779,11.8619
15/10/2010,KES/USHS,28.0916,28.03,28.1532
15/10/2010,KES/TSHS,18.6387,18.5874,18.69
15/10/2010,AE DIRHAM,21.918,21.8936,21.9424
15/10/2010,CAN $,80.2093,80.093,80.3257
15/10/2010,S FRANC,84.381,84.2611,84.5008
15/10/2010,JPY(100),99.0902,98.9722,99.2081
15/10/2010,SW KRONER,12.2616,12.2429,12.2803
15/10/2010,NOR KRONER,14.0128,13.9868,14.0388
15/10/2010,DAN KRONER,15.2011,15.1819,15.2202
15/10/2010,IND RUPEE,1.8259,1.8236,1.8282
15/10/2010,HONGKONG $,10.3759,10.364,10.3879
15/10/2010,SINGAPORE $,62.1035,62.0312,62.1758
15/10/2010,SAUDI RIYAL,21.4676,21.4429,21.4924
15/10/2010,CHINESE YUAN,12.1196,12.1056,12.1337
15/10/2010,AUSTRALIAN $,80.2029,80.0956,80.3102
18/10/2010,IND RUPEE,1.8225,1.8201,1.8249
18/10/2010,HONGKONG $,10.3972,10.3847,10.4096
18/10/2010,SINGAPORE $,61.7873,61.6934,61.8812
18/10/2010,SAUDI RIYAL,21.5116,21.4863,21.5369
18/10/2010,CHINESE YUAN,12.1402,12.1255,12.155
18/10/2010,AUSTRALIAN $,79.528,79.4175,79.6385
18/10/2010,US DOLLAR,80.6694,80.5778,80.7611
18/10/2010,STG POUND,128.552,128.396,128.707
18/10/2010,EURO,111.985,111.839,112.131
18/10/2010,SA RAND,11.7625,11.7367,11.7883
18/10/2010,KES/USHS,28.0342,27.9714,28.0971
18/10/2010,KES/TSHS,18.5387,18.4742,18.6031
18/10/2010,AE DIRHAM,21.9631,21.9373,21.989
18/10/2010,CAN $,79.2209,79.1121,79.3297
18/10/2010,S FRANC,83.8961,83.7768,84.0153
18/10/2010,JPY(100),99.3422,99.2016,99.4829
18/10/2010,SW KRONER,12.0916,12.0715,12.1116
18/10/2010,NOR KRONER,13.8448,13.823,13.8667
18/10/2010,DAN KRONER,15.0175,14.9971,15.0379
19/10/2010,US DOLLAR,80.7561,80.67,80.8422
19/10/2010,STG POUND,128.07,127.929,128.212
19/10/2010,EURO,112.332,112.203,112.461
19/10/2010,SA RAND,11.7161,11.6738,11.7584
19/10/2010,KES/USHS,28.0661,28.0052,28.1269
19/10/2010,KES/TSHS,18.5064,18.4557,18.5571
19/10/2010,AE DIRHAM,21.9864,21.9624,22.0105
19/10/2010,CAN $,79.2291,79.1185,79.3397
19/10/2010,S FRANC,83.9663,83.8572,84.0754
19/10/2010,JPY(100),99.1008,98.99,99.2117
19/10/2010,SW KRONER,12.1029,12.0848,12.1209
19/10/2010,NOR KRONER,13.7594,13.7394,13.7794
19/10/2010,DAN KRONER,15.0802,15.0627,15.0977
19/10/2010,IND RUPEE,1.8183,1.8161,1.8206
19/10/2010,HONGKONG $,10.4095,10.3978,10.4213
19/10/2010,SINGAPORE $,61.9414,61.854,62.0289
19/10/2010,SAUDI RIYAL,21.5347,21.5103,21.5591
19/10/2010,CHINESE YUAN,12.1496,12.1321,12.1672
19/10/2010,AUSTRALIAN $,79.7951,79.6858,79.9045
21/10/2010,US DOLLAR,80.8406,80.7544,80.9267
21/10/2010,STG POUND,127.782,127.632,127.932
21/10/2010,EURO,112.806,112.669,112.943
21/10/2010,SA RAND,11.6564,11.6051,11.7076
21/10/2010,KES/USHS,28.1604,28.0995,28.2214
21/10/2010,KES/TSHS,18.4994,18.4488,18.5501
21/10/2010,AE DIRHAM,22.0106,21.986,22.0353
21/10/2010,CAN $,78.9771,78.8677,79.0866
21/10/2010,S FRANC,83.8539,83.7352,83.9726
21/10/2010,JPY(100),99.7822,99.6676,99.8967
21/10/2010,SW KRONER,12.1672,12.1452,12.1893
21/10/2010,NOR KRONER,13.8515,13.8283,13.8747
21/10/2010,DAN KRONER,15.1295,15.1121,15.1469
21/10/2010,IND RUPEE,1.8214,1.8189,1.8239
21/10/2010,HONGKONG $,10.4115,10.4002,10.4228
21/10/2010,SINGAPORE $,62.1015,62.0234,62.1795
21/10/2010,SAUDI RIYAL,21.5566,21.5328,21.5804
21/10/2010,CHINESE YUAN,12.1642,12.1503,12.178
21/10/2010,AUSTRALIAN $,79.4623,79.3574,79.5671
22/10/2010,US DOLLAR,80.8028,80.7083,80.8972
22/10/2010,STG POUND,127.177,127.018,127.336
22/10/2010,EURO,112.741,112.597,112.885
22/10/2010,SA RAND,11.631,11.6046,11.6573
22/10/2010,KES/USHS,28.1736,28.1097,28.2375
22/10/2010,KES/TSHS,18.5081,18.4555,18.5607
22/10/2010,AE DIRHAM,22.0003,21.9734,22.0272
22/10/2010,CAN $,78.8565,78.7472,78.9658
22/10/2010,S FRANC,83.4247,83.3144,83.5349
22/10/2010,JPY(100),99.6909,99.5672,99.8146
22/10/2010,SW KRONER,12.1379,12.121,12.1548
22/10/2010,NOR KRONER,13.8348,13.8153,13.8543
22/10/2010,DAN KRONER,15.1224,15.1035,15.1414
22/10/2010,IND RUPEE,1.8162,1.8136,1.8188
22/10/2010,HONGKONG $,10.4066,10.3943,10.419
22/10/2010,SINGAPORE $,62.0724,61.988,62.1569
22/10/2010,SAUDI RIYAL,21.5466,21.5205,21.5726
22/10/2010,CHINESE YUAN,12.1585,12.1434,12.1736
22/10/2010,AUSTRALIAN $,79.4251,79.3121,79.5382
25/10/2010,US DOLLAR,80.6428,80.5511,80.7344
25/10/2010,STG POUND,127.067,126.904,127.23
25/10/2010,EURO,113.35,113.213,113.486
25/10/2010,SA RAND,11.7018,11.6742,11.7295
25/10/2010,KES/USHS,28.2605,28.1912,28.3298
25/10/2010,KES/TSHS,18.5572,18.5051,18.6093
25/10/2010,AE DIRHAM,21.9568,21.9312,21.9823
25/10/2010,CAN $,79.111,79.0025,79.2194
25/10/2010,S FRANC,83.2482,83.1361,83.3604
25/10/2010,JPY(100),99.7445,99.6314,99.8575
25/10/2010,SW KRONER,12.3161,12.2941,12.3381
25/10/2010,NOR KRONER,13.997,13.9755,14.0184
25/10/2010,DAN KRONER,15.201,15.1794,15.2226
25/10/2010,IND RUPEE,1.8182,1.8155,1.8208
25/10/2010,HONGKONG $,10.39,10.3775,10.4025
25/10/2010,SINGAPORE $,62.4436,62.3605,62.5267
25/10/2010,SAUDI RIYAL,21.5039,21.4786,21.5292
25/10/2010,CHINESE YUAN,12.1187,12.1048,12.1327
25/10/2010,AUSTRALIAN $,80.292,80.1806,80.4034
26/10/2010,US DOLLAR,80.6819,80.5944,80.7694
26/10/2010,STG POUND,127.325,127.183,127.468
26/10/2010,EURO,112.73,112.598,112.862
26/10/2010,SA RAND,11.6787,11.6417,11.7156
26/10/2010,KES/USHS,28.2654,28.2037,28.327
26/10/2010,KES/TSHS,18.5668,18.5219,18.6117
26/10/2010,AE DIRHAM,21.9677,21.943,21.9924
26/10/2010,CAN $,79.2114,79.0978,79.325
26/10/2010,S FRANC,83.0963,82.9836,83.2091
26/10/2010,JPY(100),99.9659,99.8553,100.077
26/10/2010,SW KRONER,12.2919,12.2729,12.3108
26/10/2010,NOR KRONER,13.9368,13.918,13.9556
26/10/2010,DAN KRONER,15.1011,15.0821,15.12
26/10/2010,IND RUPEE,1.8155,1.8126,1.8184
26/10/2010,HONGKONG $,10.3992,10.3872,10.4111
26/10/2010,SINGAPORE $,62.4015,62.3217,62.4812
26/10/2010,SAUDI RIYAL,21.5149,21.4901,21.5397
26/10/2010,CHINESE YUAN,12.1093,12.0956,12.123
26/10/2010,AUSTRALIAN $,79.9841,79.8772,80.091
27/10/2010,US DOLLAR,80.75,80.6617,80.8383
27/10/2010,STG POUND,127.801,127.64,127.961
27/10/2010,EURO,111.538,111.407,111.669
27/10/2010,SA RAND,11.5548,11.5153,11.5943
27/10/2010,KES/USHS,28.3035,28.2416,28.3654
27/10/2010,KES/TSHS,18.545,18.4937,18.5962
27/10/2010,AE DIRHAM,21.986,21.9613,22.0106
27/10/2010,CAN $,78.8156,78.7089,78.9223
27/10/2010,S FRANC,81.9822,81.8628,82.1017
27/10/2010,JPY(100),98.8218,98.6985,98.9452
27/10/2010,SW KRONER,11.9272,11.9074,11.9471
27/10/2010,NOR KRONER,13.7066,13.6847,13.7286
27/10/2010,DAN KRONER,14.9429,14.9252,14.9606
27/10/2010,IND RUPEE,1.8133,1.8111,1.8155
27/10/2010,HONGKONG $,10.4079,10.396,10.4199
27/10/2010,SINGAPORE $,62.0057,61.9141,62.0974
27/10/2010,SAUDI RIYAL,21.5322,21.5081,21.5563
27/10/2010,CHINESE YUAN,12.085,12.0708,12.0992
27/10/2010,AUSTRALIAN $,78.4931,78.387,78.5991
28/10/2010,US DOLLAR,80.8344,80.7483,80.9206
28/10/2010,STG POUND,127.859,127.71,128.007
28/10/2010,EURO,111.795,111.661,111.929
28/10/2010,SA RAND,11.4756,11.4481,11.5031
28/10/2010,KES/USHS,28.2987,28.2376,28.3597
28/10/2010,KES/TSHS,18.5256,18.4749,18.5762
28/10/2010,AE DIRHAM,22.0098,21.9855,22.0342
28/10/2010,CAN $,78.6894,78.586,78.7929
28/10/2010,S FRANC,81.8865,81.7712,82.0019
28/10/2010,JPY(100),99.1311,99.0113,99.2509
28/10/2010,SW KRONER,12.0177,12.0004,12.0349
28/10/2010,NOR KRONER,13.767,13.7457,13.7882
28/10/2010,DAN KRONER,14.9928,14.9761,15.0095
28/10/2010,IND RUPEE,1.8165,1.8139,1.8191
28/10/2010,HONGKONG $,10.4195,10.4077,10.4313
28/10/2010,SINGAPORE $,62.1995,62.1093,62.2897
28/10/2010,SAUDI RIYAL,21.5559,21.5323,21.5794
28/10/2010,CHINESE YUAN,12.0876,12.0742,12.101
28/10/2010,AUSTRALIAN $,78.8823,78.7781,78.9866
29/10/2010,US DOLLAR,80.7869,80.6967,80.8772
29/10/2010,STG POUND,128.71,128.543,128.877
29/10/2010,EURO,112.127,111.983,112.271
29/10/2010,SA RAND,11.5267,11.4807,11.5727
29/10/2010,KES/USHS,28.2782,28.2156,28.3407
29/10/2010,KES/TSHS,18.5117,18.4601,18.5633
29/10/2010,AE DIRHAM,21.9963,21.9708,22.0218
29/10/2010,CAN $,79.0396,78.9311,79.1481
29/10/2010,S FRANC,81.9414,81.7999,82.0829
29/10/2010,JPY(100),100.139,100.016,100.263
29/10/2010,SW KRONER,11.9226,11.9047,11.9404
29/10/2010,NOR KRONER,13.6402,13.6173,13.6632
29/10/2010,DAN KRONER,15.0307,15.0097,15.0517
29/10/2010,IND RUPEE,1.8142,1.812,1.8163
29/10/2010,HONGKONG $,10.4149,10.4029,10.4268
29/10/2010,SINGAPORE $,62.1821,62.103,62.2611
29/10/2010,SAUDI RIYAL,21.5426,21.518,21.5673
29/10/2010,CHINESE YUAN,12.1051,12.091,12.1192
29/10/2010,AUSTRALIAN $,78.7633,78.655,78.8715
01/11/2010,US DOLLAR,80.7539,80.6733,80.8344
01/11/2010,STG POUND,129.799,129.652,129.945
01/11/2010,EURO,113.011,112.884,113.138
01/11/2010,SA RAND,11.5891,11.5557,11.6225
01/11/2010,KES/USHS,28.2959,28.2058,28.3861
01/11/2010,KES/TSHS,18.5688,18.507,18.6307
01/11/2010,AE DIRHAM,21.9879,21.9651,22.0107
01/11/2010,CAN $,79.4824,79.3849,79.5798
01/11/2010,S FRANC,82.2176,82.1114,82.3239
01/11/2010,JPY(100),100.351,100.236,100.466
01/11/2010,SW KRONER,12.169,12.1527,12.1853
01/11/2010,NOR KRONER,13.8376,13.8191,13.8562
01/11/2010,DAN KRONER,15.1508,15.1351,15.1665
01/11/2010,IND RUPEE,1.8185,1.8169,1.8202
01/11/2010,HONGKONG $,10.4156,10.4045,10.4266
01/11/2010,SINGAPORE $,62.5878,62.4987,62.6769
01/11/2010,SAUDI RIYAL,21.5332,21.5112,21.5553
01/11/2010,CHINESE YUAN,12.0895,12.0759,12.1031
01/11/2010,AUSTRALIAN $,79.8898,79.8021,79.9776
02/11/2010,EURO,112.51,112.393,112.627
02/11/2010,SA RAND,11.5777,11.5362,11.6192
02/11/2010,KES/USHS,28.301,28.2128,28.3892
02/11/2010,KES/TSHS,18.5536,18.5115,18.5956
02/11/2010,AE DIRHAM,21.9828,21.9615,22.0041
02/11/2010,CAN $,79.8449,79.7374,79.9524
02/11/2010,S FRANC,81.4762,81.3722,81.5801
02/11/2010,JPY(100),100.19,100.077,100.303
02/11/2010,SW KRONER,12.0823,12.0641,12.1004
02/11/2010,NOR KRONER,13.7923,13.7736,13.8109
02/11/2010,DAN KRONER,15.0928,15.0747,15.1109
02/11/2010,US DOLLAR,80.7394,80.6644,80.8144
02/11/2010,STG POUND,129.656,129.516,129.797
02/11/2010,IND RUPEE,1.8177,1.8157,1.8197
02/11/2010,HONGKONG $,10.4158,10.406,10.4255
02/11/2010,SINGAPORE $,62.664,62.5937,62.7344
02/11/2010,SAUDI RIYAL,21.5305,21.5099,21.5511
02/11/2010,CHINESE YUAN,12.0795,12.0674,12.0916
02/11/2010,AUSTRALIAN $,80.6466,80.5515,80.7417
03/11/2010,US DOLLAR,80.5586,80.4806,80.6367
03/11/2010,STG POUND,129.166,129.033,129.298
03/11/2010,EURO,112.814,112.697,112.931
03/11/2010,SA RAND,11.658,11.6162,11.6999
03/11/2010,KES/USHS,28.4452,28.3742,28.5162
03/11/2010,KES/TSHS,18.5766,18.5276,18.6256
03/11/2010,AE DIRHAM,21.9338,21.912,21.9557
03/11/2010,CAN $,79.8922,79.7806,80.0039
03/11/2010,S FRANC,82.0943,81.9864,82.2022
03/11/2010,JPY(100),99.9276,99.8189,100.036
03/11/2010,SW KRONER,12.081,12.063,12.0991
03/11/2010,NOR KRONER,13.7611,13.7389,13.7833
03/11/2010,DAN KRONER,15.1281,15.1092,15.147
03/11/2010,IND RUPEE,1.8149,1.8127,1.8171
03/11/2010,HONGKONG $,10.3927,10.3819,10.4034
03/11/2010,SINGAPORE $,62.5212,62.4558,62.5867
03/11/2010,SAUDI RIYAL,21.4812,21.4598,21.5025
03/11/2010,CHINESE YUAN,12.0687,12.0563,12.0811
03/11/2010,AUSTRALIAN $,80.3452,80.2472,80.4431
04/11/2010,US DOLLAR,80.5308,80.4433,80.6183
04/11/2010,STG POUND,129.794,129.634,129.953
04/11/2010,EURO,113.729,113.589,113.868
04/11/2010,SA RAND,11.7307,11.6974,11.7639
04/11/2010,KES/USHS,28.4116,28.3186,28.5045
04/11/2010,KES/TSHS,18.583,18.5318,18.6342
04/11/2010,AE DIRHAM,21.9263,21.9019,21.9507
04/11/2010,CAN $,79.983,79.8526,80.1134
04/11/2010,S FRANC,82.8144,82.7043,82.9246
04/11/2010,JPY(100),99.6473,99.5087,99.7858
04/11/2010,SW KRONER,12.2251,12.2038,12.2465
04/11/2010,NOR KRONER,13.8906,13.8671,13.9141
04/11/2010,DAN KRONER,15.2581,15.241,15.2753
04/11/2010,IND RUPEE,1.8173,1.8152,1.8194
04/11/2010,HONGKONG $,10.3888,10.3768,10.4008
04/11/2010,SINGAPORE $,62.6553,62.5629,62.7478
04/11/2010,SAUDI RIYAL,21.4746,21.4504,21.4988
04/11/2010,CHINESE YUAN,12.0489,12.0329,12.065
04/11/2010,AUSTRALIAN $,80.9859,80.8777,81.094
05/11/2010,EURO,113.7,113.568,113.831
05/11/2010,SA RAND,11.7582,11.712,11.8043
05/11/2010,KES/USHS,28.5143,28.4224,28.6061
05/11/2010,KES/TSHS,18.6497,18.5992,18.7002
05/11/2010,AE DIRHAM,21.8187,21.7955,21.8418
05/11/2010,CAN $,79.9503,79.8064,80.0941
05/11/2010,S FRANC,83.734,83.6241,83.8439
05/11/2010,JPY(100),99.1727,99.0554,99.2901
05/11/2010,SW KRONER,12.2017,12.1837,12.2197
05/11/2010,NOR KRONER,13.9201,13.9019,13.9382
05/11/2010,DAN KRONER,15.2578,15.2377,15.2779
05/11/2010,IND RUPEE,1.825,1.8225,1.8275
05/11/2010,HONGKONG $,10.3378,10.3265,10.3492
05/11/2010,SINGAPORE $,62.4498,62.3756,62.524
05/11/2010,SAUDI RIYAL,21.3698,21.3468,21.3927
05/11/2010,CHINESE YUAN,12.0266,12.0136,12.0396
05/11/2010,AUSTRALIAN $,81.2655,81.1735,81.3574
05/11/2010,US DOLLAR,80.1356,80.0528,80.2183
05/11/2010,STG POUND,130.139,129.989,130.29
08/11/2010,US DOLLAR,80.3333,80.2583,80.4083
08/11/2010,STG POUND,129.631,129.502,129.759
08/11/2010,EURO,112.16,112.021,112.3
08/11/2010,SA RAND,11.7974,11.7509,11.8439
08/11/2010,KES/USHS,28.3445,28.2558,28.4332
08/11/2010,KES/TSHS,18.554,18.5055,18.6024
08/11/2010,AE DIRHAM,21.8725,21.8515,21.8935
08/11/2010,CAN $,80.2513,80.1304,80.3722
08/11/2010,S FRANC,83.2748,83.1642,83.3853
08/11/2010,JPY(100),98.97,98.8512,99.0889
08/11/2010,SW KRONER,12.0863,12.0703,12.1022
08/11/2010,NOR KRONER,13.8486,13.8276,13.8696
08/11/2010,DAN KRONER,15.046,15.0277,15.0642
08/11/2010,IND RUPEE,1.8144,1.8122,1.8166
08/11/2010,HONGKONG $,10.3624,10.352,10.3727
08/11/2010,SINGAPORE $,62.4822,62.3996,62.5648
08/11/2010,SAUDI RIYAL,21.4225,21.3988,21.4462
08/11/2010,CHINESE YUAN,12.0431,12.0306,12.0556
08/11/2010,AUSTRALIAN $,81.3255,81.2295,81.4215
09/11/2010,US DOLLAR,80.6236,80.5444,80.7028
09/11/2010,STG POUND,129.959,129.814,130.104
09/11/2010,EURO,111.816,111.691,111.942
09/11/2010,SA RAND,11.7426,11.6683,11.8169
09/11/2010,KES/USHS,28.2797,28.1899,28.3694
09/11/2010,KES/TSHS,18.481,18.438,18.5239
09/11/2010,AE DIRHAM,21.9524,21.93,21.9749
09/11/2010,CAN $,80.2762,80.1626,80.3899
09/11/2010,S FRANC,83.3562,83.2492,83.4632
09/11/2010,JPY(100),99.5526,99.4241,99.6811
09/11/2010,SW KRONER,12.0324,12.0122,12.0526
09/11/2010,NOR KRONER,13.8578,13.8383,13.8773
09/11/2010,DAN KRONER,15.0034,14.9861,15.0206
09/11/2010,IND RUPEE,1.8165,1.8145,1.8186
09/11/2010,HONGKONG $,10.4004,10.3895,10.4113
09/11/2010,SINGAPORE $,62.6958,62.6269,62.7646
09/11/2010,SAUDI RIYAL,21.4996,21.4745,21.5248
09/11/2010,CHINESE YUAN,12.0865,12.072,12.101
09/11/2010,AUSTRALIAN $,81.5145,81.4143,81.6147
10/11/2010,US DOLLAR,80.6344,80.5539,80.715
10/11/2010,STG POUND,129.085,128.943,129.228
10/11/2010,EURO,111.005,110.879,111.131
10/11/2010,SA RAND,11.7291,11.6973,11.761
10/11/2010,KES/USHS,28.3937,28.2723,28.5151
10/11/2010,KES/TSHS,18.4785,18.3981,18.559
10/11/2010,AE DIRHAM,21.9557,21.9326,21.9788
10/11/2010,CAN $,80.3208,80.1688,80.4727
10/11/2010,S FRANC,83.1378,83.0182,83.2573
10/11/2010,JPY(100),98.5706,98.4515,98.6897
10/11/2010,SW KRONER,11.9334,11.9166,11.9502
10/11/2010,NOR KRONER,13.7825,13.7608,13.8041
10/11/2010,DAN KRONER,14.9065,14.8876,14.9254
10/11/2010,IND RUPEE,1.8167,1.8145,1.8188
10/11/2010,HONGKONG $,10.4022,10.3911,10.4132
10/11/2010,SINGAPORE $,62.619,62.5467,62.6913
10/11/2010,SAUDI RIYAL,21.5031,21.4805,21.5257
10/11/2010,CHINESE YUAN,12.1425,12.1287,12.1562
10/11/2010,AUSTRALIAN $,80.9691,80.8681,81.0702
11/11/2010,US DOLLAR,80.5469,80.46,80.6339
11/11/2010,STG POUND,130.025,129.861,130.189
11/11/2010,EURO,111.014,110.882,111.146
11/11/2010,SA RAND,11.7154,11.6732,11.7576
11/11/2010,KES/USHS,28.3066,28.2139,28.3992
11/11/2010,KES/TSHS,18.5172,18.4662,18.5682
11/11/2010,AE DIRHAM,21.9316,21.907,21.9561
11/11/2010,CAN $,80.5387,80.4178,80.6595
11/11/2010,S FRANC,83.0207,82.9022,83.1392
